product_code,product_description,unit,country,quantity,value,page,column
8380921,TITANIUM POTASSIUM OXALATE & COMPOUNDS-LB,LB,GERMANY,33621,13078,149,c
8380921,TITANIUM POTASSIUM OXALATE & COMPOUNDS-LB,LB,AUSTRIA,54,276,149,c
8380921,TITANIUM POTASSIUM OXALATE & COMPOUNDS-LB,LB,CZECHO,22046,10864,149,c
8380921,TITANIUM POTASSIUM OXALATE & COMPOUNDS-LB,LB,ITALY,103211,30204,149,c
8380921,TITANIUM POTASSIUM OXALATE & COMPOUNDS-LB,LB,JAPAN,49605,16547,149,c
8380921,TITANIUM POTASSIUM OXALATE & COMPOUNDS-LB,LB,TOTAL,521613,198953,149,c
8380933,ZINC CHLORIDE-LB,LB,CANADA,2500,231,149,c
8380933,ZINC CHLORIDE-LB,LB,SWEDEN,119709,17034,149,c
8380933,ZINC CHLORIDE-LB,LB,U KING,2240,322,149,c
8380933,ZINC CHLORIDE-LB,LB,NETHLDS,52911,7330,149,c
8380933,ZINC CHLORIDE-LB,LB,BELGIUM,555143,73473,149,c
8380933,ZINC CHLORIDE-LB,LB,FRANCE,528179,75019,149,c
8380933,ZINC CHLORIDE-LB,NA,GERMANY,168315,21186,149,d
8380933,ZINC CHLORIDE-LB,NA,TOTAL,1428997,194595,149,d
8380934,ZINC SULPHATE-LB,LB,MEXICO,333444,12583,149,d
8380934,ZINC SULPHATE-LB,LB,SWEDEN,13228,661,149,d
8380934,ZINC SULPHATE-LB,LB,POLAND,55115,2321,149,d
8380934,ZINC SULPHATE-LB,LB,TOTAL,401787,15565,149,d
8380938,"SYNTHETIC RESIN, CHIEF VALUE VINYL ACETATE. NES-LB",LB,CANADA,152402,32357,149,d
8380938,"SYNTHETIC RESIN, CHIEF VALUE VINYL ACETATE. NES-LB",LB,U KING,49444,14262,149,d
8380938,"SYNTHETIC RESIN, CHIEF VALUE VINYL ACETATE. NES-LB",LB,NETHLDS,11120,3746,149,d
8380938,"SYNTHETIC RESIN, CHIEF VALUE VINYL ACETATE. NES-LB",LB,FRANCE,15615,13337,149,d
8380938,"SYNTHETIC RESIN, CHIEF VALUE VINYL ACETATE. NES-LB",LB,GERMANY,10956,7510,149,d
8380938,"SYNTHETIC RESIN, CHIEF VALUE VINYL ACETATE. NES-LB",LB,JAPAN,398,39,149,d
8380938,"SYNTHETIC RESIN, CHIEF VALUE VINYL ACETATE. NES-LB",LB,TOTAL,239935,71251,149,d
8380939,SYNTHETIC GUMS & RESINS. OTHER-LB,LB,CANADA,40162,17362,149,d
8380939,SYNTHETIC GUMS & RESINS. OTHER-LB,LB,U KING,25792,11545,149,d
8380939,SYNTHETIC GUMS & RESINS. OTHER-LB,LB,FRANCE,4629,34119,149,d
8380939,SYNTHETIC GUMS & RESINS. OTHER-LB,LB,GERMANY,74051,44969,149,d
8380939,SYNTHETIC GUMS & RESINS. OTHER-LB,LB,SWITZLD,9420,6917,149,d
8380939,SYNTHETIC GUMS & RESINS. OTHER-LB,LB,ITALY,2205,295,149,d
8380939,SYNTHETIC GUMS & RESINS. OTHER-LB,LB,TOTAL,156259,115207,149,d
8380943,"BERYLLIUM, OXIDE OR CARBONATE, NO ALCOHOL NSPF-LB",LB,CANADA,NA,163,149,d
8380943,"BERYLLIUM, OXIDE OR CARBONATE, NO ALCOHOL NSPF-LB",LB,ITALY,30110,71230,149,d
8380943,"BERYLLIUM, OXIDE OR CARBONATE, NO ALCOHOL NSPF-LB",LB,TOTAL,30127,71393,149,d
8380945,SELENIUM DIOXIDE-LB,LB,CANADA,100,400,149,d
8380945,SELENIUM DIOXIDE-LB,LB,TOTAL,100,400,149,d
8380945,SELENIUM DIOXIDE-LB '8380947 TELLURIUM COMPOUNDS-LB,LB,CANADA,25,49,149,d
8380945,SELENIUM DIOXIDE-LB '8380947 TELLURIUM COMPOUNDS-LB,LB,TOTAL,25,49,149,d
8380948,WOOD IMPREGNATING MATERIALS 'CON. SALTS OF ARSENIC OR CHROMIUM-LB,LB,SWEDEN . .,21588,930,149,d
8380948,WOOD IMPREGNATING MATERIALS 'CON. SALTS OF ARSENIC OR CHROMIUM-LB,LB,U KING,100,16,149,d
8380948,WOOD IMPREGNATING MATERIALS 'CON. SALTS OF ARSENIC OR CHROMIUM-LB,LB,TOTAL,21688,2946,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,CANADA,NA,7877650,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,MEXICO,NA,13264,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,CUBA,NA,254,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,COLOMB,NA,17,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,PERU,NA,35940,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,BRAZIL,NA,2094,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,SWEDEN,NA,64425,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,NORWAY,NA,149164,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,DENMARK,NA,18,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,U KING,NA,813036,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,IRELAND,NA,240,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,NETHLDS,NA,178325,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,BELGIUM,NA,114282,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,FRANCE,NA,65900,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,GERMANY,NA,1607019,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,AUSTRIA,NA,5888,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,HUNGARY,NA,5181,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,SWITZLD,NA,430337,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,FINLAND,NA,20,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,SPAIN,NA,1184,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,ITALY,NA,70246,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,PT ASIA,NA,43,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,CHINA,NA,495,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,HG KONG,NA,664,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,JAPAN,NA,11997,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,TOTAL,11,683,149,d
8380950,"CHEMICAL COMPOUNDS, ETC., OTHER. NO ALCOHOL, NES",NA,tics! March Issue,1951,NA,149,d
8380951,"TAXABLE OIL IN CHEMICAL COMPOUNDS. OTHER, NO ALCOHOL-LB",LB,SWITZLD,11244,NA,150,a
8380951,"TAXABLE OIL IN CHEMICAL COMPOUNDS. OTHER, NO ALCOHOL-LB",LB,TOTAL,11244,NA,150,a
8380953,TAXABLE OIL IN CHEMICAL COMPOUNDS. OTHER. NO ALCOHOL-GAL,GAL,U KING,7602,NA,150,a
8380953,TAXABLE OIL IN CHEMICAL COMPOUNDS. OTHER. NO ALCOHOL-GAL,GAL,TOTAL,7602,NA,150,a
8380954,"TAXABLE OIL IN CHEMICAL COMPOUNDS, OTHER, NO ALCOHOL-LB",LB,SWITZLD,3748,NA,150,a
8380954,"TAXABLE OIL IN CHEMICAL COMPOUNDS, OTHER, NO ALCOHOL-LB",LB,TOTAL,3748,NA,150,a
X8380959,"XTAXABLE OIL IN CHEMICAL COMPOUNDS, OTHER, NO ALCOHOL-LB",LB,NETHLDS,6922,NA,150,a
X8380959,"XTAXABLE OIL IN CHEMICAL COMPOUNDS, OTHER, NO ALCOHOL-LB",LB,TOTAL,6922,NA,150,a
8380970,CHEMICAL COMPOUNDS. ETC.. NOT OV 20% ALCOHOL-LB,LB,SWEDEN.,2500,1956,150,a
8380970,CHEMICAL COMPOUNDS. ETC.. NOT OV 20% ALCOHOL-LB,LB,GERMANY,216,102,150,a
8380970,CHEMICAL COMPOUNDS. ETC.. NOT OV 20% ALCOHOL-LB,LB,TOTAL,2716,2058,150,a
8380972,"CHEMICAL COMPOUNDS, ETC., OVER 50% ALCOHOL-LB",LB,CANADA,100,22,150,a
8380972,"CHEMICAL COMPOUNDS, ETC., OVER 50% ALCOHOL-LB",LB,TOTAL,100,22,150,a
8380980,"DRUGS, ETC., NOT MEDICINE, IN PILLS, ETC.-LB",LB,CANADA,9461,17324,150,a
8380980,"DRUGS, ETC., NOT MEDICINE, IN PILLS, ETC.-LB",LB,DENMARK,740,472,150,a
8380980,"DRUGS, ETC., NOT MEDICINE, IN PILLS, ETC.-LB",LB,U KING,1409,689,150,a
8380980,"DRUGS, ETC., NOT MEDICINE, IN PILLS, ETC.-LB",LB,NETHLDS,1799,7984,150,a
8380980,"DRUGS, ETC., NOT MEDICINE, IN PILLS, ETC.-LB",LB,GERMANY,1255,1067,150,a
8380980,"DRUGS, ETC., NOT MEDICINE, IN PILLS, ETC.-LB",LB,TOTAL,14664,27536,150,a
8380982,"COMPOUNDS, ETC., CHIEF VALUE GOLD, SILVER, ETC.-LB",LB,CANADA,17,169,150,a
8380982,"COMPOUNDS, ETC., CHIEF VALUE GOLD, SILVER, ETC.-LB",LB,FRANCE,113,215,150,a
8380982,"COMPOUNDS, ETC., CHIEF VALUE GOLD, SILVER, ETC.-LB",LB,GERMANY,180,203,150,a
8380982,"COMPOUNDS, ETC., CHIEF VALUE GOLD, SILVER, ETC.-LB",LB,SWITZLD,159,3689,150,a
8380982,"COMPOUNDS, ETC., CHIEF VALUE GOLD, SILVER, ETC.-LB",LB,TOTAL,469,4276,150,a
8380989,"TAXABLE OIL IN DRUGS, ETC., NOT MEDICINE, PILLS, ETC.-GAL",GAL,NETHLDS,1799,NA,150,a
8380989,"TAXABLE OIL IN DRUGS, ETC., NOT MEDICINE, PILLS, ETC.-GAL",GAL,TOTAL,1799,NA,150,a
8380991,VEGETALBE OR MINERAL OBJECTS,NA,OVER NOT OVER ,5000008,20,150,a
8380991,VEGETALBE OR MINERAL OBJECTS,NA,SWITZLD,526,1349,150,a
8380991,VEGETALBE OR MINERAL OBJECTS,NA,TOTAL,526,1349,150,a
8400100,IRON OXIDE & HYDROXIDE. NATURAL-LB,LB,CANADA,12000,718,150,a
8400100,IRON OXIDE & HYDROXIDE. NATURAL-LB,LB,SWEDEN,22099,7282,150,a
8400100,IRON OXIDE & HYDROXIDE. NATURAL-LB,LB,U KING,334316,14969,150,a
8400100,IRON OXIDE & HYDROXIDE. NATURAL-LB,LB,GERMANY,380694,13528,150,a
8400100,IRON OXIDE & HYDROXIDE. NATURAL-LB,LB,SPAIN,6124677,120499,150,a
8400100,IRON OXIDE & HYDROXIDE. NATURAL-LB,LB,ITALY,26455,964,150,a
8400100,IRON OXIDE & HYDROXIDE. NATURAL-LB,LB,TOTAL,6900241,157960,150,a
8400200,IRON OXIDE & HYDROXIDE SYNTHETIC-LB,LB,CANADA,2449860,214318,150,a
8400200,IRON OXIDE & HYDROXIDE SYNTHETIC-LB,LB,U KING,976332,69702,150,a
8400200,IRON OXIDE & HYDROXIDE SYNTHETIC-LB,LB,NETHLOS,238279,20931,150,a
8400200,IRON OXIDE & HYDROXIDE SYNTHETIC-LB,LB,BELGIUM,237040,9831,150,a
8400200,IRON OXIDE & HYDROXIDE SYNTHETIC-LB,LB,FRANCE,9674,942,150,a
8400200,IRON OXIDE & HYDROXIDE SYNTHETIC-LB,LB,GERMANY,6649760,327345,150,a
8400200,IRON OXIDE & HYDROXIDE SYNTHETIC-LB,LB,SPAIN,44102,849,150,a
8400200,IRON OXIDE & HYDROXIDE SYNTHETIC-LB,LB,TOTAL,10605047,643918,150,a
8401000,"OCHERS, CRUDE, NOT GROUND-LB",LB,FRANCE,33250,632,150,a
8401000,"OCHERS, CRUDE, NOT GROUND-LB",LB,FR MORO,150000,4850,150,a
8401000,"OCHERS, CRUDE, NOT GROUND-LB",LB,U SO AF,199250,2905,150,a
8401000,"OCHERS, CRUDE, NOT GROUND-LB",LB,TOTAL,382500,8387,150,a
8401100,"SIENNAS, CRUDE, NOT GROUND-LB",LB,U KING,4000,176,150,b
8401100,"SIENNAS, CRUDE, NOT GROUND-LB",LB,MALTA,211391,3904,150,b
8401100,"SIENNAS, CRUDE, NOT GROUND-LB",LB,ITALY,1081925,48020,150,b
8401100,"SIENNAS, CRUDE, NOT GROUND-LB",LB,TOTAL,1297316,52100,150,b
8401200,"OCHERS, WASHED OR GROUND-LB",LB,CANADA -,200,8,150,b
8401200,"OCHERS, WASHED OR GROUND-LB",LB,FR MORO,447096,11791,150,b
8401200,"OCHERS, WASHED OR GROUND-LB",LB,U SO AF,801440,17308,150,b
8401200,"OCHERS, WASHED OR GROUND-LB",LB,TOTAL,1248736,29107,150,b
8401300,SIENNAS. WASHED OR GROUND-LB,LB,U KING,11200,644,150,b
8401300,SIENNAS. WASHED OR GROUND-LB,LB,MALTA,28660,864,150,b
8401300,SIENNAS. WASHED OR GROUND-LB,LB,ITALY,219894,8813,150,b
8401300,SIENNAS. WASHED OR GROUND-LB,LB,TOTAL,259754,10321,150,b
8402000,BARYTES ORE. CRUDE-LTN,LTN,CANADA,45935,409506,150,b
8402000,BARYTES ORE. CRUDE-LTN,LTN,MEXICO,1168,9988,150,b
8402000,BARYTES ORE. CRUDE-LTN,LTN,TOTAL,47103,419494,150,b
8402100,"BARYTES ORE, GROUND OR MANUFACTURED-LTN",LTN,ITALY,15,435,150,b
8402100,"BARYTES ORE, GROUND OR MANUFACTURED-LTN",LTN,GREECE,28,337,150,b
8402100,"BARYTES ORE, GROUND OR MANUFACTURED-LTN",LTN,INDIA,25,925,150,b
8402100,"BARYTES ORE, GROUND OR MANUFACTURED-LTN",LTN,ALGERIA,75,2870,150,b
8402100,"BARYTES ORE, GROUND OR MANUFACTURED-LTN",LTN,TOTAL,143,4567,150,b
8402200,BROWN. VANDYKE. & CASSEL EARTH-LB,LB,GERMANY,348531,10765,150,b
8402200,BROWN. VANDYKE. & CASSEL EARTH-LB,LB,TOTAL,348531,10765,150,b
8402300,"UMBERS, CRUDE, NOT GROUND-LB",LB,U KING,10000,314,150,b
8402300,"UMBERS, CRUDE, NOT GROUND-LB",LB,MALTA,5854863,74492,150,b
8402300,"UMBERS, CRUDE, NOT GROUND-LB",LB,ITALY,609997,8475,150,b
8402300,"UMBERS, CRUDE, NOT GROUND-LB",LB,TOTAL,6474860,83281,150,b
8402400,"UMBERS, WASHED OR GROUND-LB",LB,U KING,44400,1581,150,b
8402400,"UMBERS, WASHED OR GROUND-LB",LB,MALTA.,377352,8446,150,b
8402400,"UMBERS, WASHED OR GROUND-LB",LB,ITALY,17289,453,150,b
8402400,"UMBERS, WASHED OR GROUND-LB",LB,TOTAL,439041,10480,150,b
8402500,"WHITING, DRY, GROUND, OR BOLTED-LB",LB,CANADA,121000,776,150,b
8402500,"WHITING, DRY, GROUND, OR BOLTED-LB",LB,SWEDEN,253,14,150,b
8402500,"WHITING, DRY, GROUND, OR BOLTED-LB",LB,DENMARK,167310,1086,150,b
8402500,"WHITING, DRY, GROUND, OR BOLTED-LB",LB,U KING,3351950,20688,150,b
8402500,"WHITING, DRY, GROUND, OR BOLTED-LB",LB,BELGIUM,9122763,80206,150,b
8402500,"WHITING, DRY, GROUND, OR BOLTED-LB",LB,FRANCE,5990509,18337,150,b
8402500,"WHITING, DRY, GROUND, OR BOLTED-LB",LB,ITALY,59524,405,150,b
8402500,"WHITING, DRY, GROUND, OR BOLTED-LB",LB,TOTAL,18813309,121512,150,b
8402600,WHITING GROUND IN OIL-LB,LB,CANADA,1711,307,150,b
8402600,WHITING GROUND IN OIL-LB,LB,U KING,3808,280,150,b
8402600,WHITING GROUND IN OIL-LB,LB,TOTAL,5519,587,150,b
8402700,"MINERAL-EARTH PIGMENTS, NSPF-LB",LB,CANADA,NA,9,150,b
8402700,"MINERAL-EARTH PIGMENTS, NSPF-LB",LB,U KING,1400,2122,150,b
8402700,"MINERAL-EARTH PIGMENTS, NSPF-LB",LB,GERMANY,101229,6305,150,b
8402700,"MINERAL-EARTH PIGMENTS, NSPF-LB",LB,TOTAL,102638,6436,150,b
8410000,"LITHOPONE, ETC., UNDER 30% ZINC SULPHIDE-LB CANADA",LB CANADA,NETHLDS,211000,10627,150,b
8410000,"LITHOPONE, ETC., UNDER 30% ZINC SULPHIDE-LB CANADA",LB CANADA,BELGIUM,417442,43634,150,b
8410000,"LITHOPONE, ETC., UNDER 30% ZINC SULPHIDE-LB CANADA",LB CANADA,FRANCE,22046,2100,150,b
8410000,"LITHOPONE, ETC., UNDER 30% ZINC SULPHIDE-LB CANADA",LB CANADA,GERMANY,84988,8173,150,b
8410000,"LITHOPONE, ETC., UNDER 30% ZINC SULPHIDE-LB CANADA",LB CANADA,SWITZLD,55115,8980,150,b
8410000,"LITHOPONE, ETC., UNDER 30% ZINC SULPHIDE-LB CANADA",LB CANADA,ITALY,319667,30289,150,b
8410000,"LITHOPONE, ETC., UNDER 30% ZINC SULPHIDE-LB CANADA",LB CANADA,YUGOSLV,22046,1800,150,b
8410000,"LITHOPONE, ETC., UNDER 30% ZINC SULPHIDE-LB CANADA",LB CANADA,TOTAL,1132307,105604,150,b
8410100,LITHOPONE. ETC.. OVER 30% ZINC SULPHIDE-LB,LB,GERMANY,455593,45561,150,c
8410100,LITHOPONE. ETC.. OVER 30% ZINC SULPHIDE-LB,LB,TOTAL,455593,45561,150,c
8411000,ZINC OXIDE. ETC.. DRY POWDER-LB,LB,CANADA,2994345,673939,150,c
8411000,ZINC OXIDE. ETC.. DRY POWDER-LB,LB,MEXICO,288726,65248,150,c
8411000,ZINC OXIDE. ETC.. DRY POWDER-LB,LB,COLOMB,3000,578,150,c
8411000,ZINC OXIDE. ETC.. DRY POWDER-LB,LB,PERU,2204,253,150,c
8411000,ZINC OXIDE. ETC.. DRY POWDER-LB,LB,NETHLDS,41800,6137,150,c
8411000,ZINC OXIDE. ETC.. DRY POWDER-LB,LB,GERMANY,143299,19598,150,c
8411000,ZINC OXIDE. ETC.. DRY POWDER-LB,LB,SPAIN,71138,8922,150,c
8411000,ZINC OXIDE. ETC.. DRY POWDER-LB,LB,TOTAL,3544512,774675,150,c
8411100,"ZINC OXIDE, ETC., WITH OIL OR WATER-LB",LB,CANADA,17000,3539,150,c
8411100,"ZINC OXIDE, ETC., WITH OIL OR WATER-LB",LB,U KING,3000,1085,150,c
8411100,"ZINC OXIDE, ETC., WITH OIL OR WATER-LB",LB,TOTAL,20000,4624,150,c
8420010,GAS BLACK & CARBON BLACK-LB,LB,CANADA,122900,15949,150,c
8420010,GAS BLACK & CARBON BLACK-LB,LB,U KING,6550,917,150,c
8420010,GAS BLACK & CARBON BLACK-LB,LB,NETHLDS,152,80,150,c
8420010,GAS BLACK & CARBON BLACK-LB,LB,GERMANY,45,10,150,c
8420010,GAS BLACK & CARBON BLACK-LB,LB,SWITZLD,30,27,150,c
8420010,GAS BLACK & CARBON BLACK-LB,LB,JAPAN,20,28,150,c
8420010,GAS BLACK & CARBON BLACK-LB,LB,TOTAL,129697,17011,150,c
8420020,LAMPBLACK-LB,LB,GERMANY Example,20,226,150,c
8420020,LAMPBLACK-LB,LB,TOTAL,1108,226,150,c
8420030,BLACK PIGMENTS. NSPF-LB,LB,GERMANY,11023,270,150,c
8420030,BLACK PIGMENTS. NSPF-LB,LB,TOTAL,11023,270,150,c
8420090,BARIUM SULPHATE. PRECIPITATED-LB,LB,U KING,13440,1240,150,c
8420090,BARIUM SULPHATE. PRECIPITATED-LB,LB,FRANCE,1213,121,150,c
8420090,BARIUM SULPHATE. PRECIPITATED-LB,LB,GERMANY -,10000,255,150,c
8420090,BARIUM SULPHATE. PRECIPITATED-LB,LB,TOTAL,24653,1616,150,c
8420100,BLUE PIGMENT & ALL IRON BLUES-LB TERMIN,LB TERMIN,U KING,100107,32051,150,c
8420100,BLUE PIGMENT & ALL IRON BLUES-LB TERMIN,LB TERMIN,NETHLDS,11195,3366,150,c
8420100,BLUE PIGMENT & ALL IRON BLUES-LB TERMIN,LB TERMIN,GERMANY,3550,674,150,c
8420100,BLUE PIGMENT & ALL IRON BLUES-LB TERMIN,LB TERMIN,TOTAL,114852,36091,150,c
8420110,"ULTRAMARINE, WASH BLUE, ETC.,",NA,"CANADA 24,467U KING",440761,6531,150,c
8420110,"ULTRAMARINE, WASH BLUE, ETC.,",NA,TOTAL,NA,74834,150,c
8420110,"ULTRAMARINE, WASH BLUE, ETC.,",NA,NETHLDS,76520,15039,150,c
8420110,"ULTRAMARINE, WASH BLUE, ETC.,",NA,BELGIUM,389609,86356,150,c
8420110,"ULTRAMARINE, WASH BLUE, ETC.,",NA,FRANCE,77138,14321,150,c
8420110,"ULTRAMARINE, WASH BLUE, ETC.,",NA,GERMANY,906775,183397,150,c
8420110,"ULTRAMARINE, WASH BLUE, ETC.,",NA,CZECHO лично металогически производительно в године. В году в году на верх в године и,46297,7342,150,c
8420110,"ULTRAMARINE, WASH BLUE, ETC.,",NA,ITALY,11684,2330,150,c
8420110,"ULTRAMARINE, WASH BLUE, ETC.,",NA,TOTAL,1973251,390150,150,c
8420120,"ULTRAMARINE, WASH BLUE, ETC.,",NA,CANADA,1792,412,150,c
8420120,"ULTRAMARINE, WASH BLUE, ETC.,",NA,U KING,5490,803,150,c
8420120,"ULTRAMARINE, WASH BLUE, ETC.,",NA,BELGIUM,28619,3150,150,c
8420120,"ULTRAMARINE, WASH BLUE, ETC.,",NA,GERMANY,53088,7293,150,c
8420120,"ULTRAMARINE, WASH BLUE, ETC.,",NA,TOTAL,88989,11658,150,c
8420130,"CHROME YELLOW, GREEN, CHROM OXIDE, ETC.-LB",LB,CANADA,104982,45472,150,c
8420130,"CHROME YELLOW, GREEN, CHROM OXIDE, ETC.-LB",LB,MEXICO,220,214,150,c
8420130,"CHROME YELLOW, GREEN, CHROM OXIDE, ETC.-LB",LB,U KING,67200,22735,150,c
8420130,"CHROME YELLOW, GREEN, CHROM OXIDE, ETC.-LB",LB,GERMANY,58603,13665,150,c
8420130,"CHROME YELLOW, GREEN, CHROM OXIDE, ETC.-LB",LB,TOTAL,231005,82086,150,c
X8420130,"XCHROME YELLOW, GREEN, CHROM OXIDE, ETC.-LB",LB,TOTAL,53,NA,150,c
8420150,LITMARGE-LB,LB,CANADA,2949950,626882,150,d
8420150,LITMARGE-LB,LB,MEXICO,600590,123037,150,d
8420150,LITMARGE-LB,LB,GERMANY,143828,35377,150,d
8420150,LITMARGE-LB,LB,SWITZLD,16200,2768,150,d
8420150,LITMARGE-LB,LB,TOTAL,3710568,788064,150,d
8420170,RED LEAD-LB,LB,CANADA,240000,54889,150,d
8420170,RED LEAD-LB,LB,MEXICO,2500,533,150,d
8420170,RED LEAD-LB,LB,ITALY,187391,33929,150,d
8420170,RED LEAD-LB,LB,TOTAL,429891,89351,150,d
8420190,WHITE LEAD-LB,LB,CANADA,5150000,886973,150,d
8420190,WHITE LEAD-LB,LB,TOTAL,5150000,886973,150,d
8420210,"SUBOXIDE OF LEAD. DRY. PULP, GROUND, ETC., NSPF-LB",LB,SWITZLD,92946,28461,150,d
8420210,"SUBOXIDE OF LEAD. DRY. PULP, GROUND, ETC., NSPF-LB",LB,PORTUGL,12610,3912,150,d
8420210,"SUBOXIDE OF LEAD. DRY. PULP, GROUND, ETC., NSPF-LB",LB,TOTAL,105556,32373,150,d
8420270,PEARL ESSENCE-LB,LB,NORWAY,157,3009,150,d
8420270,PEARL ESSENCE-LB,LB,NETHLDS,83,1785,150,d
8420270,PEARL ESSENCE-LB,LB,TOTAL,240,4794,150,d
8420290,"CHEMICAL PIGMENTS, NSPF-LB",LB,CANADA,26563,11556,150,d
8420290,"CHEMICAL PIGMENTS, NSPF-LB",LB,NORWAY,20,421,150,d
8420290,"CHEMICAL PIGMENTS, NSPF-LB",LB,U KING,1052,1988,150,d
8420290,"CHEMICAL PIGMENTS, NSPF-LB",LB,NETHLDS,255,4971,150,d
8420290,"CHEMICAL PIGMENTS, NSPF-LB",LB,BELGIUM,2249,9887,150,d
8420290,"CHEMICAL PIGMENTS, NSPF-LB",LB,GERMANY,1830,464,150,d
8420290,"CHEMICAL PIGMENTS, NSPF-LB",LB,SWITZLD,25,38,150,d
8420290,"CHEMICAL PIGMENTS, NSPF-LB",LB,JAPAN,2204,5150,150,d
8420290,"CHEMICAL PIGMENTS, NSPF-LB",LB,FR MORO,32,360,150,d
8420290,"CHEMICAL PIGMENTS, NSPF-LB",LB,TOTAL,34230,34835,150,d
8431000,ARTISTS PAINTS. NOV 1-1/2 LB.,1/2 LB.,UNDER CENTS PER DOZEN-NO,23,NA,150,d
8431000,ARTISTS PAINTS. NOV 1-1/2 LB.,1/2 LB.,SWEDEN,2016,27,150,d
8431000,ARTISTS PAINTS. NOV 1-1/2 LB.,1/2 LB.,TOTAL,2016,27,150,d
8431000,"ARTISTS PAINTS. NOV 1-1/2 LB. 84S1100 ARTISTS PAINTS, TUBE, JAR,","1/2 LB. 84S1100 ARTISTS PAINTS, TUBE, JAR,",OVER CENTS PER DOZ.-NO,20,NA,150,d
8431000,"ARTISTS PAINTS. NOV 1-1/2 LB. 84S1100 ARTISTS PAINTS, TUBE, JAR,","1/2 LB. 84S1100 ARTISTS PAINTS, TUBE, JAR,",CANADA,1946,506,150,d
8431000,"ARTISTS PAINTS. NOV 1-1/2 LB. 84S1100 ARTISTS PAINTS, TUBE, JAR,","1/2 LB. 84S1100 ARTISTS PAINTS, TUBE, JAR,",U KING,1541728,208779,150,d
8431000,"ARTISTS PAINTS. NOV 1-1/2 LB. 84S1100 ARTISTS PAINTS, TUBE, JAR,","1/2 LB. 84S1100 ARTISTS PAINTS, TUBE, JAR,",NETHLDS,39909,5693,150,d
8431000,"ARTISTS PAINTS. NOV 1-1/2 LB. 84S1100 ARTISTS PAINTS, TUBE, JAR,","1/2 LB. 84S1100 ARTISTS PAINTS, TUBE, JAR,",BELGIUM,4815,2367,150,d
8431000,"ARTISTS PAINTS. NOV 1-1/2 LB. 84S1100 ARTISTS PAINTS, TUBE, JAR,","1/2 LB. 84S1100 ARTISTS PAINTS, TUBE, JAR,",FRANCE,19805,3534,150,d
8431000,"ARTISTS PAINTS. NOV 1-1/2 LB. 84S1100 ARTISTS PAINTS, TUBE, JAR,","1/2 LB. 84S1100 ARTISTS PAINTS, TUBE, JAR,",GERMANY,2496,433,150,d
8431000,"ARTISTS PAINTS. NOV 1-1/2 LB. 84S1100 ARTISTS PAINTS, TUBE, JAR,","1/2 LB. 84S1100 ARTISTS PAINTS, TUBE, JAR,",TOTAL,1610699,221312,150,d
8431200,"ARTISTS PAINTS, CAKE, ETC.,",NA,OVER CENTS PER DOZ.-NO,20,NA,150,d
